0,-0.5,0.2,0.38189,0.21982,0.10052,0.21982,0.13928,0.0631,0.10052,0.0631,0.040796,2.2444,1.444,0.34016
0.0070711,-0.5,0.2,0.38189,0.21982,0.10052,0.21982,0.13928,0.0631,0.10052,0.0631,0.040796,2.2444,1.444,0.34016
0.014142,-0.5,0.2,0.38189,0.21982,0.10052,0.21982,0.13928,0.0631,0.10052,0.0631,0.040796,2.2459,1.4445,0.34067
0.021213,-0.5,0.2,0.38175,0.21973,0.10049,0.21973,0.13923,0.063074,0.10049,0.063074,0.040796,2.2519,1.4477,0.34192
0.028284,-0.5,0.2,0.38147,0.21954,0.10044,0.21954,0.13912,0.06302,0.10044,0.06302,0.040796,2.2624,1.4536,0.34392
0.035355,-0.5,0.2,0.38105,0.21925,0.10036,0.21925,0.13896,0.06294,0.10036,0.06294,0.040796,2.2776,1.4622,0.34669
0.042426,-0.5,0.2,0.38049,0.21886,0.10025,0.21886,0.13875,0.062833,0.10025,0.062833,0.040796,2.2974,1.4736,0.35026
0.049497,-0.5,0.2,0.37979,0.21837,0.10011,0.21837,0.13847,0.062698,0.10011,0.062698,0.040796,2.3221,1.4878,0.35469
0.056569,-0.5,0.2,0.37894,0.21778,0.099949,0.21778,0.13815,0.062534,0.099949,0.062534,0.040796,2.3517,1.5047,0.36003
0.06364,-0.5,0.2,0.37794,0.21709,0.099756,0.21709,0.13776,0.062341,0.099756,0.062341,0.040796,2.3864,1.5244,0.36634
0.070711,-0.5,0.2,0.37678,0.21629,0.099533,0.21629,0.13732,0.062118,0.099533,0.062118,0.040796,2.4264,1.547,0.37369
0.077782,-0.5,0.2,0.37547,0.21538,0.099279,0.21538,0.13681,0.061865,0.099279,0.061865,0.040796,2.4718,1.5724,0.38217
0.084853,-0.5,0.2,0.374,0.21436,0.098993,0.21436,0.13624,0.061579,0.098993,0.061579,0.040796,2.523,1.6008,0.39187
0.091924,-0.5,0.2,0.37236,0.21322,0.098673,0.21322,0.1356,0.06126,0.098673,0.06126,0.040796,2.5801,1.632,0.40288
0.098995,-0.5,0.2,0.37056,0.21197,0.098319,0.21197,0.13489,0.060907,0.098319,0.060907,0.040796,2.6432,1.6661,0.4153
0.10607,-0.5,0.2,0.36858,0.21059,0.097929,0.21059,0.13412,0.060519,0.097929,0.060519,0.040796,2.7127,1.7032,0.42923
0.11314,-0.5,0.2,0.36642,0.20908,0.097502,0.20908,0.13327,0.060093,0.097502,0.060093,0.040796,2.7888,1.7431,0.44477
0.12021,-0.5,0.2,0.36408,0.20745,0.097035,0.20745,0.13234,0.059629,0.097035,0.059629,0.040796,2.8717,1.7859,0.46202
0.12728,-0.5,0.2,0.36155,0.20568,0.096529,0.20568,0.13133,0.059126,0.096529,0.059126,0.040796,2.9614,1.8316,0.48108
0.13435,-0.5,0.2,0.35884,0.20378,0.095981,0.20378,0.13024,0.058582,0.095981,0.058582,0.040796,3.0583,1.8799,0.50205
0.14142,-0.5,0.2,0.35593,0.20174,0.095389,0.20174,0.12907,0.057995,0.095389,0.057995,0.040796,3.1625,1.9309,0.52503
0.14849,-0.5,0.2,0.35282,0.19955,0.094752,0.19955,0.12781,0.057365,0.094752,0.057365,0.040796,3.2739,1.9843,0.55009
0.15556,-0.5,0.2,0.34952,0.19723,0.094069,0.19723,0.12646,0.05669,0.094069,0.05669,0.040796,3.3927,2.0401,0.57732
0.16263,-0.5,0.2,0.34601,0.19475,0.093339,0.19475,0.12502,0.055968,0.093339,0.055968,0.040796,3.5189,2.0978,0.60678
0.16971,-0.5,0.2,0.34231,0.19213,0.092558,0.19213,0.12348,0.0552,0.092558,0.0552,0.040796,3.6523,2.1573,0.63853
0.17678,-0.5,0.2,0.3384,0.18937,0.091728,0.18937,0.12185,0.054384,0.091728,0.054384,0.040796,3.7929,2.2182,0.67263
0.18385,-0.5,0.2,0.3343,0.18645,0.090845,0.18645,0.12012,0.053519,0.090845,0.053519,0.040796,3.9403,2.28,0.7091
0.19092,-0.5,0.2,0.33001,0.18339,0.089908,0.18339,0.11829,0.052605,0.089908,0.052605,0.040796,4.0943,2.3423,0.74796
0.19799,-0.5,0.2,0.32552,0.18018,0.088917,0.18018,0.11636,0.051641,0.088917,0.051641,0.040796,4.2544,2.4044,0.78921
0.20506,-0.5,0.2,0.32084,0.17683,0.087871,0.17683,0.11433,0.050626,0.087871,0.050626,0.040796,4.4201,2.4657,0.83285
0.21213,-0.5,0.2,0.31598,0.17333,0.086768,0.17333,0.11221,0.049563,0.086768,0.049563,0.040796,4.5906,2.5253,0.87883
0.2192,-0.5,0.2,0.31095,0.1697,0.085607,0.1697,0.10998,0.048449,0.085607,0.048449,0.040796,4.7651,2.5823,0.9271
0.22627,-0.5,0.2,0.30576,0.16594,0.084389,0.16594,0.10765,0.047287,0.084389,0.047287,0.040796,4.9426,2.6358,0.97758
0.23335,-0.5,0.2,0.3004,0.16206,0.083111,0.16206,0.10523,0.046078,0.083111,0.046078,0.040796,5.1218,2.6844,1.0302
0.24042,-0.5,0.2,0.29491,0.15806,0.081774,0.15806,0.10272,0.044822,0.081774,0.044822,0.040796,5.3013,2.7269,1.0848
0.24749,-0.5,0.2,0.28929,0.15394,0.080376,0.15394,0.10012,0.043521,0.080376,0.043521,0.040796,5.4794,2.7619,1.1412
0.25456,-0.5,0.2,0.28354,0.14973,0.078919,0.14973,0.097438,0.042179,0.078919,0.042179,0.040796,5.6541,2.7876,1.1994
0.26163,-0.5,0.2,0.2777,0.14543,0.0774,0.14543,0.094675,0.040798,0.0774,0.040798,0.040796,5.8231,2.8024,1.2591
0.2687,-0.5,0.2,0.27178,0.14105,0.075821,0.14105,0.09184,0.03938,0.075821,0.03938,0.040796,5.984,2.8044,1.3201
0.27577,-0.5,0.2,0.26579,0.1366,0.07418,0.1366,0.088941,0.037931,0.07418,0.037931,0.040796,6.1338,2.7916,1.3823
0.28284,-0.5,0.2,0.25975,0.13211,0.072478,0.13211,0.085988,0.036454,0.072478,0.036454,0.040796,6.2693,2.7619,1.4456
0.28991,-0.5,0.2,0.2537,0.12758,0.070715,0.12758,0.08299,0.034955,0.070715,0.034955,0.040796,6.387,2.7133,1.5097
0.29698,-0.5,0.2,0.24764,0.12304,0.06889,0.12304,0.079958,0.033439,0.06889,0.033439,0.040796,6.483,2.6437,1.5748
0.30406,-0.5,0.2,0.24161,0.1185,0.067003,0.1185,0.076907,0.031914,0.067003,0.031914,0.040796,6.5534,2.5511,1.6409
0.31113,-0.5,0.2,0.23563,0.11398,0.065053,0.11398,0.07385,0.030385,0.065053,0.030385,0.040796,6.5936,2.4338,1.7081
0.3182,-0.5,0.2,0.22974,0.10951,0.06304,0.10951,0.070802,0.028861,0.06304,0.028861,0.040796,6.5996,2.2905,1.777
0.32527,-0.5,0.2,0.22395,0.1051,0.060963,0.1051,0.06778,0.02735,0.060963,0.02735,0.040796,6.5668,2.1203,1.8482
0.33234,-0.5,0.2,0.2183,0.10079,0.05882,0.10079,0.064802,0.025861,0.05882,0.025861,0.040796,6.4915,1.923,1.9228
0.33941,-0.5,0.2,0.21282,0.096591,0.056611,0.096591,0.061885,0.024403,0.056611,0.024403,0.040796,6.37,1.6992,2.0021
0.34648,-0.5,0.2,0.20755,0.092539,0.054333,0.092539,0.05905,0.022985,0.054333,0.022985,0.040796,6.1999,1.4504,2.0879
0.35355,-0.5,0.2,0.20252,0.088659,0.051982,0.088659,0.056314,0.021617,0.051982,0.021617,0.040796,5.9797,1.1794,2.1825
